,Customer ID,Predicted CLV (BG-NBD),Predicted CLV (Pareto-NBD),Predicted CLV (MBG-NBD)
606,13213,4107.937552,3568.361765,4008.567251
607,13214,141.2299049,85.24172483,126.1508053
608,13217,626.6230241,544.7229757,633.4491274
609,13220,1247.326303,1113.582722,1259.892176
610,13221,710.6143191,617.9734396,774.3138097
611,13223,976.3198569,764.5696361,968.5411434
612,13224,2432.396472,2414.205353,2595.489194
613,13225,12494.84204,11157.3737,12278.25048
614,13226,502.7720084,423.8086296,547.9491049
615,13230,6593.086434,5827.995292,6415.860795
616,13232,3510.206463,3198.253341,3421.212169
617,13233,1035.416423,943.6746054,1063.608282
618,13234,131.9033114,81.13276525,136.7876142
619,13236,2420.253884,2348.59736,2425.330036
620,13238,1414.666776,1283.702775,1411.508988
621,13239,906.4630856,642.4416303,861.3308075
622,13240,1779.770145,1544.294987,1771.726618
623,13242,965.599655,835.9054496,967.5559438
624,13243,992.1197049,845.2151789,1039.188555
625,13245,809.2368599,789.784447,882.5783436
626,13246,3988.859903,3556.960597,3916.025182
627,13247,2876.612395,2761.900088,2782.360764
628,13248,938.845778,922.7088715,1012.809259
629,13249,1754.560147,1508.258731,1732.3473
630,13250,104.3461661,93.29143983,103.7516435
631,13253,1627.908912,1408.121496,1669.682333
632,13255,1151.663971,1076.226444,1177.878134
633,13258,1822.010014,1674.095299,1829.64814
634,13259,1500.054373,1334.872803,1498.762992
635,13261,408.7547756,424.2689582,446.7453419
636,13262,614.6938974,491.246694,641.8411377
637,13263,12710.26088,11208.82834,12206.7773
638,13265,3618.377111,3300.283244,3590.930057
639,13266,5529.24644,4886.080491,5396.211855
640,13267,8642.622628,7640.961365,8421.531146
641,13268,5668.498828,5101.563896,5470.201838
642,13269,7864.346774,6992.153615,7697.724187
643,13272,1841.168724,1858.815285,1928.348105
644,13275,338.0736281,255.8137597,370.3172256
645,13276,1647.865927,1486.578813,1668.778028
646,13277,1200.227449,1086.489455,1195.153954
647,13278,1340.072659,1237.532781,1374.30731
648,13280,1927.715656,1633.116001,1913.613512
649,13281,340.0380118,223.38701,343.8427752
650,13282,2130.228017,1925.060198,2106.917196
651,13283,688.8015798,631.1805068,706.7945871
652,13285,2975.019865,2707.041307,2988.493155
653,13287,5.033948745,3.899247384,4.537154246
654,13288,113.7256632,66.21608455,102.9097034
655,13291,2674.717096,2032.113981,2571.296616
656,13292,1402.57472,1265.617543,1403.436631
657,13293,374.0111583,197.8279053,340.8219554
658,13294,922.4902337,796.4175764,966.8726406
659,13295,37.93064773,26.56378175,33.72267244
660,13296,1117.78926,940.1772679,1113.112945
661,13297,4116.862112,3737.173654,4101.053318
662,13299,840.3868613,603.4904762,821.4546645
663,13300,1248.760536,1038.406848,1254.334044
664,13301,1420.745975,1282.884364,1430.95361
665,13302,462.4154382,426.2577316,506.4419969
666,13304,359.9401938,205.3745524,329.9787064
667,13305,3759.891004,3349.780294,3684.876739
668,13307,515.4393142,466.1159194,539.9194342
669,13308,1663.408773,1526.591272,1683.812246
670,13309,2596.718317,2368.952005,2583.610811
671,13310,2456.30052,2216.72544,2418.379091
672,13311,1343.340805,1340.728648,1427.423863
673,13313,2996.144464,2668.531407,2952.69886
674,13314,2770.76224,2635.40272,2665.532698
675,13316,10004.87175,8861.420838,9854.60589
676,13317,5145.326391,4327.184734,4980.136843
677,13318,4321.962397,4189.350725,4152.98491
678,13319,19108.3586,16841.88128,18584.8723
679,13320,2650.496831,2319.712439,2608.411651
680,13321,1942.913767,2079.333884,2060.550424
681,13323,4624.39365,4351.997087,4406.339732
682,13324,10910.99229,9576.420661,10623.23827
683,13327,7954.78803,6946.878206,7764.248058
684,13329,4191.587386,3724.892725,4134.932333
685,13330,2146.915468,1885.18844,2152.8324
686,13333,634.7960182,421.6339909,653.9371724
687,13334,4090.673882,3653.060174,4141.45378
688,13338,1525.991166,1193.194151,1482.805992
689,13340,13631.68295,12102.20158,13499.36621
690,13344,1559.528341,1511.883205,1688.009589
691,13346,56.79637674,40.64709045,52.32272866
692,13350,2814.627714,2742.143946,2788.600997
693,13357,1734.175974,1334.816392,1761.832218
694,13359,1153.516257,1052.807118,1173.236661
695,13360,359.897734,202.5592741,340.1566959
696,13361,466.311507,318.56193,505.316569
697,13362,6434.67947,5777.624884,6304.359137
698,13363,1556.128482,1475.765362,1619.869621
699,13365,3035.372793,2827.049353,3087.769188
700,13368,611.6788829,479.411529,589.569591
701,13371,197.1096284,127.4256493,185.871189
702,13373,5115.219939,4592.836673,5147.762778
703,13374,248.91584,210.6456058,266.6117843
704,13375,1239.49706,1142.066861,1292.423561
705,13376,1739.958828,1625.84872,1789.751201
706,13377,506.4081295,317.4273021,499.2117608
707,13379,2367.374581,2279.691779,2392.883822
708,13381,7065.706673,6285.886288,6954.460614
709,13382,991.199418,718.5761607,989.3790111
710,13384,6951.879161,6141.390432,6783.370058
711,13386,318.9879175,287.7815957,341.7869164
712,13388,861.3067364,778.8193582,902.455068
713,13389,1809.450088,1724.34947,1858.478674
714,13393,16.80879839,11.28141833,14.98117221
715,13394,5660.666348,5032.999591,5540.892577
716,13395,1079.500204,925.0791873,1122.405288
717,13396,2062.837093,1915.022933,2087.866362
718,13397,2850.923549,2450.883109,2790.976753
719,13398,743.7757631,664.8463846,813.2475409
720,13399,113.2113925,96.86542163,112.1848413
721,13402,1448.88097,1270.507329,1481.21927
722,13403,506.1061483,484.4560981,531.6424657
723,13404,969.5192416,965.4704144,1040.43984
724,13405,1345.723248,1176.162107,1332.905337
725,13406,424.0551647,275.8678723,433.4960622
726,13407,11.20968741,9.988248745,10.34792898
727,13408,45257.06835,39858.731,43954.8142
728,13410,2251.537495,2019.426204,2223.528849
729,13413,9.364494692,9.278248654,8.842701532
730,13414,2182.424169,1840.958877,2171.908936
731,13415,325.9916792,200.9769579,334.3030677
732,13416,791.4620616,749.9460228,831.6066698
733,13417,1314.18336,1205.592474,1322.370994
734,13418,10169.54016,8978.580772,9918.40441
735,13420,704.9676673,892.1550235,717.2907372
736,13421,2989.082944,2703.40343,3004.541032
737,13425,2756.548435,2336.274793,2714.864872
738,13426,6914.909901,6152.151673,6770.498637
739,13427,1170.26896,1069.575706,1178.71421
740,13428,584.8736396,582.6052217,639.1528754
741,13429,4545.532846,4347.184753,4379.317367
742,13430,3130.757466,3004.18473,3033.924556
743,13431,2946.626374,2594.176151,2925.223264
744,13432,181.8263623,130.74862,190.2966613
745,13433,280.7580307,157.3516835,264.0203935
746,13434,1477.11929,1325.304336,1495.94887
747,13435,5186.409448,4655.457816,5101.554053
748,13437,5668.364806,5194.694499,5476.917655
749,13439,875.5162364,700.4141508,911.484336
750,13441,710.2049435,678.6112242,775.0904674
751,13442,56.9264656,37.89339196,54.29514814
752,13443,159.1386831,91.1047774,143.9397018
753,13444,535.9456502,406.6543399,583.0515165
754,13446,0.043510625,0.03695515,0.040371199
755,13447,6666.913648,6744.485512,6280.273983
756,13448,6689.096111,5947.017775,6570.523082
757,13450,4358.098148,3855.864105,4268.429693
758,13451,6160.321184,5484.074367,6070.031563
759,13452,830.0670755,660.9236077,860.9120149
760,13453,943.8438246,801.5799796,954.2247027
761,13455,2512.054958,2244.085926,2483.425788
762,13456,4477.816184,4094.342969,4338.814288
763,13457,5.28048745,5.02014991,4.944361385
764,13458,16146.19291,14276.44639,15527.78855
765,13459,215.4610191,139.0332971,224.8546212
766,13460,2271.149049,2337.301826,2333.979669
767,13461,3944.398027,3523.510438,3914.156312
768,13462,1089.526462,881.6449211,1087.240571
769,13464,2965.810919,2656.285064,2976.402875
770,13465,385.4493044,270.79938,418.0998789
771,13466,1103.418132,962.2094025,1104.928564
772,13467,3365.984281,3401.19475,3404.465636
773,13468,11954.74637,10534.40099,11615.94333
774,13470,1170.127658,1260.333203,1257.076473
775,13471,9310.681121,8878.26716,8799.233282
776,13472,342.5704124,242.3326405,368.3131744
777,13473,2030.382646,1799.409792,2020.624878
778,13474,679.0541989,553.731656,706.7422886
779,13475,1351.290313,1238.828003,1347.182799
780,13476,1665.620607,1311.813635,1638.570398
781,13477,2612.094071,2310.735917,2571.615339
782,13478,145.6141406,85.8845728,131.0217289
783,13479,764.4029287,576.02349,730.5090333
784,13480,341.5182391,251.1826335,374.1376229
785,13481,3278.630145,2891.891842,3231.140259
786,13482,443.2161923,389.0653596,486.6087198
787,13484,803.8341321,633.1303874,818.6080604
788,13485,1196.209669,687.0541681,1080.504018
789,13486,2716.400396,2652.844083,2766.860997
790,13487,976.8304617,886.8255078,991.6386652
791,13488,14182.8548,12503.51455,13830.97254
792,13489,1326.504843,1196.250421,1336.114505
793,13491,4181.099845,3571.278281,4055.655697
794,13492,1899.038127,1835.070218,1953.001692
795,13493,519.4425955,555.9153514,568.9323798
796,13495,4407.829053,3947.799124,4346.655489
797,13496,881.6469453,837.9890506,915.2779085
798,13497,901.8603222,608.4926347,875.8164236
799,13499,2840.024481,2580.407639,2776.178742
800,13500,2062.631348,1887.555242,2070.794672
801,13501,1826.127469,1364.592589,1810.008839
802,13502,1096.592955,998.7214985,1098.993475
803,13503,1254.499671,1108.320737,1251.351706
804,13505,6423.725854,5882.685024,6154.211893
805,13506,58.63979198,53.56298398,53.80901451
806,13507,4319.787171,4072.121819,4268.231507
807,13508,400.0577568,348.6413146,439.3440095
808,13509,1765.968635,1594.215803,1748.573001
809,13510,4317.427133,3857.956702,4243.346208
810,13512,780.7752889,594.4635766,790.457351
811,13513,815.1907417,718.7212018,835.7679771
812,13514,789.9770669,719.9952311,811.2787005
813,13515,1388.716807,1234.648399,1393.474081
814,13516,2102.85691,1949.913932,2141.639929
815,13517,3217.28738,3025.584282,3148.540875
816,13519,727.8778254,681.0933787,758.8896565
817,13520,5405.993439,4700.309653,5300.61827
818,13521,8377.871818,8061.189497,7759.63121
819,13523,5710.003894,5162.887518,5678.901223
820,13524,2171.951949,2003.644008,2142.310384
821,13525,1181.897678,1171.039264,1273.95282
822,13527,4213.437282,3744.103469,4158.020438
823,13529,1042.184698,1016.170133,1121.347397
824,13531,1283.003901,1036.929982,1293.506032
825,13533,729.520318,679.1723816,792.3295698
826,13534,9242.206355,8132.993402,8920.250868
827,13536,13915.27953,12952.6826,12961.22546
828,13537,262.0684208,230.115147,280.2398266
829,13538,2704.250022,2383.608874,2660.323538
830,13539,1696.822981,1461.367234,1669.585542
831,13540,357.2744527,245.7069915,389.0692495
832,13541,369.2706658,248.1368085,373.6285856
833,13542,5.087179027,3.006544329,4.415532588
834,13543,250.3591415,162.7309564,260.4288026
835,13544,1015.806253,926.9861257,1029.33504
836,13545,477.3436147,333.247393,496.7458027
837,13546,1737.648274,1596.086847,1747.228345
838,13548,1104.917333,1009.822654,1153.257798
839,13549,2148.981088,1922.626464,2103.217379
840,13551,363.3759533,296.621231,399.0993001
841,13552,5689.211195,4733.704118,5476.492886
842,13554,18.86440134,25.32833623,18.3834646
843,13555,6968.714108,6032.048335,6852.967386
844,13556,157.9290848,162.5238114,169.9601372
845,13557,2768.15375,2454.281377,2722.773133
846,13558,3919.043579,3739.507945,3759.956797
847,13559,264.0786085,209.7244562,278.5122219
848,13561,1204.724726,797.9642256,1126.964303
849,13562,3377.374058,2968.472247,3370.469299
850,13563,1752.967677,1763.148883,1873.378845
851,13564,4057.212809,2229.601063,3523.312662
852,13565,894.702147,847.8728562,931.4476777
853,13566,1593.548102,1453.351517,1614.518287
854,13567,372.1103805,261.3138972,373.4269194
855,13569,1367.117693,1269.595364,1393.154012
856,13571,4401.900471,3892.280643,4299.70351
857,13573,1171.63796,1063.621382,1186.726753
858,13575,2821.150877,2623.385153,2764.478302
859,13576,10208.24174,9017.275671,9957.923495
860,13577,3159.240872,2814.438469,3116.773803
861,13579,1449.091235,1324.329527,1457.421463
862,13581,452.7064382,371.0850412,492.6258124
863,13582,378.7103877,283.7529315,414.4265596
864,13583,692.0928238,644.6766925,760.0790216
865,13584,549.0635093,422.382916,573.6061478
866,13585,236.036053,127.8123354,224.6872524
867,13587,1073.152478,983.2321116,1088.155636
868,13588,5552.4589,5003.79655,5351.024089
869,13589,1116.354793,1022.549651,1124.812203
870,13590,5455.132625,4850.396931,5351.883151
871,13591,2028.131133,1793.255607,2017.984235
872,13592,1309.839293,1214.734117,1318.848366
873,13593,4553.92482,3710.253972,4408.408721
874,13594,725.5935169,683.7932315,761.9324342
875,13595,207.6715726,128.8757768,206.0707361
876,13596,4412.243646,4416.511047,4323.654491
877,13598,854.8863918,788.0810789,877.5783403
878,13599,8515.235136,7534.526254,8301.964653
879,13600,431.8626354,353.0453885,474.0547921
880,13601,1351.74547,1243.331116,1383.563371
881,13602,1222.550534,1114.677899,1251.558827
882,13605,462.9284146,345.4649931,505.3984343
883,13606,1079.36385,1019.777992,1117.104145
884,13607,1271.539541,1194.784547,1323.303382
885,13610,2131.096818,1900.953115,2096.504152
886,13611,2792.289846,2350.329819,2725.283376
887,13613,445.4817068,280.8425061,454.3726064
888,13614,2464.427535,2237.815938,2469.521828
889,13615,412.7165693,225.6522856,358.2823643
890,13616,225.3959237,140.1461663,241.4646043
891,13617,1944.300649,1732.709265,1920.702359
892,13619,248.3266665,157.8504777,266.996614
893,13623,1949.829468,1742.217725,1931.743415
894,13626,622.381893,517.2354369,640.9213651
895,13627,2248.434036,1971.207427,2216.200401
896,13629,11970.64768,10559.58652,11697.84044
897,13630,4031.770787,3640.21729,3916.050585
898,13631,4408.932826,4022.397141,4197.609167
899,13632,3516.852335,3150.024386,3481.604696
900,13634,4155.709472,3665.904491,4076.73434
901,13635,2230.457504,1995.69507,2244.390253
902,13636,2284.873716,2075.586548,2250.234535
903,13637,1577.467991,1489.83363,1620.083369
904,13639,1189.705179,1147.36261,1298.24567
905,13641,37.57416268,26.00392944,34.57041555
906,13642,683.4240739,599.5880697,746.9512282
907,13643,2032.685264,1802.608517,2001.728813
908,13644,7050.081057,6625.1451,6778.473153
909,13647,3048.86838,2756.09485,3030.004947
910,13648,82.26868434,42.98191752,71.37895431
911,13649,1052.685041,741.0508644,1007.918908
912,13650,2856.931569,2543.174356,2808.100743
913,13651,810.7027675,763.364715,842.7876033
914,13652,2102.27557,1913.799776,2130.461147
915,13654,5172.394021,4592.633464,5120.770976
916,13655,2043.269834,1721.414152,2011.884157
917,13656,1101.625307,880.9493396,1082.821155
918,13657,1240.583388,1232.841943,1329.885942
919,13658,4631.45306,4154.866617,4574.306145
920,13659,1442.769458,844.5498525,1277.097123
921,13662,2177.649388,1841.197239,2123.45046
922,13663,1508.461539,1213.92176,1499.698657
923,13665,595.5627841,433.2756329,602.5040097
924,13666,530.4962743,487.6685575,545.4987155
925,13668,11188.08277,9896.118782,10905.67211
926,13669,871.0350081,814.8853334,906.7392553
927,13673,3062.214944,3127.816697,3093.747702
928,13675,807.6756317,752.0775644,876.9979814
929,13676,92.27534389,64.83622529,90.14255725
930,13677,405.9501241,300.2027606,440.1812723
931,13679,289.2728862,173.403314,295.359348
932,13680,7945.1106,7130.200017,7837.482676
933,13681,2843.254356,2679.272285,2815.961139
934,13684,613.5254862,453.2156753,620.5998436
935,13685,10179.30866,9548.683583,9463.446863
936,13686,743.5735569,639.7810258,772.3850412
937,13689,1097.479419,1064.603769,1197.711552
938,13692,3099.262847,2781.918322,3052.106716
939,13693,199.1524984,102.2974737,172.6069498
940,13694,167115.4236,147095.4898,162295.8219
941,13695,3205.078433,2822.85784,3130.035673
942,13696,925.9112977,559.3891467,913.2671411
943,13698,221.5631167,138.4741676,234.2364299
944,13699,669.8684955,589.9799211,700.6466857
945,13700,2769.408003,2467.840634,2732.685166
946,13704,10736.14333,9918.993091,9925.654566
947,13705,2095.014107,1905.222069,2092.87719
948,13706,487.4062399,401.8936443,535.0008142
949,13707,1970.969182,1480.114032,1984.324174
950,13709,6757.683087,6030.519085,6635.676097
951,13710,664.0660095,629.4018736,696.0200823
952,13711,990.1741788,596.8847123,906.135491
953,13712,469.1628403,406.3082918,514.9582854
954,13713,454.1665349,304.8408039,463.0277964
955,13715,38.28738802,23.95829676,33.29494898
956,13717,2545.142398,2255.316719,2490.711559
957,13718,585.8615442,545.3704109,637.2376835
958,13719,3049.292729,2723.858159,3000.143306
959,13720,1562.539909,1432.695114,1566.236697
960,13721,941.8448416,924.5184124,1025.443706
961,13722,4253.027079,3610.836008,4223.23914
962,13723,1060.264245,827.7561831,1060.146741
963,13725,2441.376917,2164.883386,2345.975927
964,13726,2913.115904,2936.695099,3065.357677
965,13727,1173.922881,1069.429872,1182.36846
